postal_code,city,department,insee_code,city_norm
02110,BOHAIN EN VERMANDOIS,AISNE,2095,bohain en vermandois
02270,BOIS LES PARGNY,AISNE,2096,bois les pargny
02350,BONCOURT,AISNE,2097,boncourt
02400,BONNEIL,AISNE,2098,bonneil
02400,BONNESVALYN,AISNE,2099,bonnesvalyn
02420,BONY,AISNE,2100,bony
02250,BOSMONT SUR SERRE,AISNE,2101,bosmont sur serre
02860,BOUCONVILLE VAUCLAIR,AISNE,2102,bouconville vauclair
02450,BOUE,AISNE,2103,boue
02160,BOUFFIGNEREUX,AISNE,2104,bouffignereux
02400,BOURESCHES,AISNE,2105,bouresches
02160,BOURG ET COMIN,AISNE,2106,bourg et comin
02300,BOURGUIGNON SOUS COUCY,AISNE,2107,bourguignon sous coucy
02000,BOURGIGNON SOUS MONTBAVIN,AISNE,2108,bourgignon sous montbavin
02140,LA BOUTEILLE,AISNE,2109,la bouteille
02220,BRAINE,AISNE,2110,braine
02320,BRANCOURT EN LAONNOIS,AISNE,2111,brancourt en laonnois
02110,BRANCOURT LE GRAND,AISNE,2112,brancourt le grand
02130,BRANGES,AISNE,2113,branges
02400,BRASLES,AISNE,2114,brasles
02000,BRAYE EN LAONNOIS,AISNE,2115,braye en laonnois
02140,BRAYE EN THIERACHE,AISNE,2116,braye en thierache
02480,BRAY ST CHRISTOPHE,AISNE,2117,bray st christophe
02880,BRAYE,AISNE,2118,braye
02210,BRECY,AISNE,2119,brecy
02220,BRENELLE,AISNE,2120,brenelle
02210,BRENY,AISNE,2121,breny
02870,BRIE,AISNE,2122,brie
02240,BRISSAY CHOIGNY,AISNE,2123,brissay choigny
02240,BRISSY HAMEGICOURT,AISNE,2124,brissy hamegicourt
02810,BRUMETZ,AISNE,2125,brumetz
02360,BRUNEHAMEL,AISNE,2126,brunehamel
02130,BRUYERES SUR FERE,AISNE,2127,bruyeres sur fere
02860,BRUYERES ET MONTBERAULT,AISNE,2128,bruyeres et montberault
02220,BRUYS,AISNE,2129,bruys
02500,BUCILLY,AISNE,2130,bucilly
02880,BUCY LE LONG,AISNE,2131,bucy le long
02870,BUCY LES CERNY,AISNE,2132,bucy les cerny
02350,BUCY LES PIERREPONT,AISNE,2133,bucy les pierrepont
02500,BUIRE,AISNE,2134,buire
02620,BUIRONFOSSE,AISNE,2135,buironfosse
02140,BURELLES,AISNE,2136,burelles
02810,BUSSIARES,AISNE,2137,bussiares
02200,BUZANCY,AISNE,2138,buzancy
02300,CAILLOUEL CREPIGNY,AISNE,2139,caillouel crepigny
02300,CAMELIN,AISNE,2140,camelin
02260,LA CAPELLE,AISNE,2141,la capelle
02680,CASTRES,AISNE,2142,castres
02420,LE CATELET,AISNE,2143,le catelet
02490,CAULAINCOURT,AISNE,2144,caulaincourt
02300,CAUMONT,AISNE,2145,caumont
02330,CELLES LES CONDE,AISNE,2146,celles les conde
02540,CELLE SOUS MONTMIRAIL,AISNE,2147,celle sous montmirail
02370,CELLES SUR AISNE,AISNE,2148,celles sur aisne
02240,CERIZY,AISNE,2149,cerizy
02860,CERNY EN LAONNOIS,AISNE,2150,cerny en laonnois
02870,CERNY LES BUCY,AISNE,2151,cerny les bucy
02220,CERSEUIL,AISNE,2152,cerseuil
02320,CESSIERES,AISNE,2153,cessieres
02200,CHACRISE,AISNE,2154,chacrise
02000,CHAILLEVOIS,AISNE,2155,chaillevois
02270,CHALANDRY,AISNE,2156,chalandry
02000,CHAMBRY,AISNE,2157,chambry
02860,CHAMOUILLE,AISNE,2158,chamouille
02670,CHAMPS,AISNE,2159,champs
02340,CHAOURSE,AISNE,2160,chaourse
02330,LA CHAPELLE MONTHODON,AISNE,2161,la chapelle monthodon
02570,LA CHAPELLE SUR CHEZY,AISNE,2162,la chapelle sur chezy
02310,CHARLY,AISNE,2163,charly
02850,LE CHARMEL,AISNE,2164,le charmel
02800,CHARMES,AISNE,2165,charmes
02400,CHARTEVES,AISNE,2166,charteves
02370,CHASSEMY,AISNE,2167,chassemy
02400,CHATEAU THIERRY,AISNE,2168,chateau thierry
02270,CHATILLON LES SONS,AISNE,2169,chatillon les sons
02240,CHATILLON SUR OISE,AISNE,2170,chatillon sur oise
02160,CHAUDARDES,AISNE,2171,chaudardes
02200,CHAUDUN,AISNE,2172,chaudun
02300,CHAUNY,AISNE,2173,chauny
02000,CHAVIGNON,AISNE,2174,chavignon
02880,CHAVIGNY,AISNE,2175,chavigny
02370,CHAVONNE,AISNE,2176,chavonne
02860,CHERET,AISNE,2177,cheret
02860,CHERMIZY AILLES,AISNE,2178,chermizy ailles
02220,CHERY CHARTREUVE,AISNE,2179,chery chartreuve
02000,CHERY LES POUILLY,AISNE,2180,chery les pouilly
02360,CHERY LES ROZOY,AISNE,2181,chery les rozoy
02250,CHEVENNES,AISNE,2182,chevennes
02000,CHEVREGNY,AISNE,2183,chevregny
02270,CHEVRESIS MONCEAU,AISNE,2184,chevresis monceau
02810,CHEZY EN ORXOIS,AISNE,2185,chezy en orxois
02570,CHEZY SUR MARNE,AISNE,2186,chezy sur marne
02400,CHIERRY,AISNE,2187,chierry
02120,CHIGNY,AISNE,2188,chigny
02350,CHIVRES EN LAONNOIS,AISNE,2189,chivres en laonnois
02880,CHIVRES VAL,AISNE,2190,chivres val
02000,CHIVY LES ETOUVELLES,AISNE,2191,chivy les etouvelles
02210,CHOUY,AISNE,2192,chouy
02130,CIERGES,AISNE,2193,cierges
02250,CILLY,AISNE,2194,cilly
02220,CIRY SALSOGNE,AISNE,2195,ciry salsogne
02000,CLACY ET THIERRET,AISNE,2196,clacy et thierret
02260,CLAIRFONTAINE,AISNE,2197,clairfontaine
02880,CLAMECY,AISNE,2198,clamecy
02440,CLASTRES,AISNE,2199,clastres
02340,CLERMONT LES FERMES,AISNE,2200,clermont les fermes
02600,COEUVRES ET VALSERY,AISNE,2201,coeuvres et valsery
02130,COHAN,AISNE,2202,cohan
02210,COINCY,AISNE,2203,coincy
02360,COINGT,AISNE,2204,coingt
02860,COLLIGIS CRANDELAIN,AISNE,2205,colligis crandelain
02120,COLONFAY,AISNE,2206,colonfay
02300,COMMENCHON,AISNE,2207,commenchon
02160,CONCEVREUX,AISNE,2208,concevreux
02330,CONDE EN BRIE,AISNE,2209,conde en brie
02370,CONDE SUR AISNE,AISNE,2210,conde sur aisne
02190,CONDE SUR SUIPPE,AISNE,2211,conde sur suippe
02700,CONDREN,AISNE,2212,condren
02330,CONNIGIS,AISNE,2213,connigis
02680,CONTESCOURT,AISNE,2214,contescourt
02820,CORBENY,AISNE,2215,corbeny
02600,CORCY,AISNE,2216,corcy
02380,COUCY LE CHATEAU AUFFRIQU,AISNE,2217,coucy le chateau auffriqu
02840,COUCY LES EPPES,AISNE,2218,coucy les eppes
02380,COUCY LA VILLE,AISNE,2219,coucy la ville
02130,COULONGES COHAN,AISNE,2220,coulonges cohan
02310,COUPRU,AISNE,2221,coupru
02800,COURBES,AISNE,2222,courbes
02330,COURBOIN,AISNE,2223,courboin
02220,COURCELLES SUR VESLES,AISNE,2224,courcelles sur vesles
02810,COURCHAMPS,AISNE,2225,courchamps
02200,COURMELLES,AISNE,2226,courmelles
02130,COURMONT,AISNE,2227,courmont
02850,COURTEMONT VARENNES,AISNE,2228,courtemont varennes
02820,COURTRIZY ET FUSSIGNY,AISNE,2229,courtrizy et fussigny
02220,COUVRELLES,AISNE,2230,couvrelles
02270,COUVRON ET AUMENCOURT,AISNE,2231,couvron et aumencourt
02600,COYOLLES,AISNE,2232,coyolles
02130,CRAMAILLE,AISNE,2233,cramaille
02160,CRAONNE,AISNE,2234,craonne
02160,CRAONNELLE,AISNE,2235,craonnelle
02380,CRECY AU MONT,AISNE,2236,crecy au mont
02270,CRECY SUR SERRE,AISNE,2237,crecy sur serre
02870,CREPY,AISNE,2238,crepy
02650,CREZANCY,AISNE,2239,crezancy
02110,CROIX FONSOMMES,AISNE,2240,croix fonsommes
02210,LA CROIX SUR OURCQ,AISNE,2241,la croix sur ourcq
02310,CROUTTES SUR MARNE,AISNE,2242,crouttes sur marne
02880,CROUY,AISNE,2243,crouy
02120,CRUPILLY,AISNE,2244,crupilly
02880,CUFFIES,AISNE,2245,cuffies
02480,CUGNY,AISNE,2246,cugny
02210,CUGNY LES CROUTTES,AISNE,2247,cugny les crouttes
02350,CUIRIEUX,AISNE,2248,cuirieux
02220,CUIRY HOUSSE,AISNE,2249,cuiry housse
02160,CUIRY LES CHAUDARDES,AISNE,2250,cuiry les chaudardes
02360,CUIRY LES IVIERS,AISNE,2251,cuiry les iviers
02160,CUISSY ET GENY,AISNE,2252,cuissy et geny
02200,CUISY EN ALMONT,AISNE,2253,cuisy en almont
02600,CUTRY,AISNE,2254,cutry
02220,CYS LA COMMUNE,AISNE,2255,cys la commune
02140,DAGNY LAMBERCY,AISNE,2256,dagny lambercy
02680,DALLON,AISNE,2257,dallon
02470,DAMMARD,AISNE,2258,dammard
02600,DAMPLEUX,AISNE,2259,dampleux
02800,DANIZY,AISNE,2260,danizy
02270,DERCY,AISNE,2261,dercy
02700,DEUILLET,AISNE,2262,deuillet
02220,DHUIZEL,AISNE,2263,dhuizel
02340,DIZY LE GROS,AISNE,2264,dizy le gros
02360,DOHIS,AISNE,2265,dohis
02360,DOLIGNON,AISNE,2266,dolignon
02600,DOMMIERS,AISNE,2267,dommiers
02310,DOMPTIN,AISNE,2268,domptin
02450,DORENGT,AISNE,2269,dorengt
02590,DOUCHY,AISNE,2270,douchy
02130,DRAVEGNY,AISNE,2271,dravegny
02210,DROIZY,AISNE,2272,droizy
02480,DURY,AISNE,2273,dury
02350,EBOULEAU,AISNE,2274,ebouleau
02500,EFFRY,AISNE,2275,effry
02260,ENGLANCOURT,AISNE,2276,englancourt
02290,EPAGNY,AISNE,2277,epagny
02500,EPARCY,AISNE,2278,eparcy
02400,EPAUX BEZU,AISNE,2279,epaux bezu
02400,EPIEDS,AISNE,2280,epieds
02540,L EPINE AUX BOIS,AISNE,2281,l epine aux bois
02840,EPPES,AISNE,2282,eppes
02250,ERLON,AISNE,2283,erlon
02260,ERLOY,AISNE,2284,erloy
59360,ESCAUFOURT,NORD,2285,escaufourt
02170,ESQUEHERIES,AISNE,2286,esqueheries
02690,ESSIGNY LE GRAND,AISNE,2287,essigny le grand
02100,ESSIGNY LE PETIT,AISNE,2288,essigny le petit
02570,ESSISES,AISNE,2289,essises
02400,ESSOMES SUR MARNE,AISNE,2290,essomes sur marne
02420,ESTREES,AISNE,2291,estrees
02400,ETAMPES SUR MARNE,AISNE,2292,etampes sur marne
02110,ETAVES ET BOCQUIAUX,AISNE,2293,etaves et bocquiaux
02000,ETOUVELLES,AISNE,2294,etouvelles
02580,ETREAUPONT,AISNE,2295,etreaupont
02590,ETREILLERS,AISNE,2296,etreillers
02400,ETREPILLY,AISNE,2297,etrepilly
02510,ETREUX,AISNE,2298,etreux
02190,EVERGNICOURT,AISNE,2299,evergnicourt
02700,FARGNIERS,AISNE,2300,fargniers
02320,FAUCOUCOURT,AISNE,2301,faucoucourt
02600,FAVEROLLES,AISNE,2302,faverolles
02100,FAYET,AISNE,2303,fayet
02800,LA FERE,AISNE,2304,la fere
02130,FERE EN TARDENOIS,AISNE,2305,fere en tardenois
02270,LA FERTE CHEVRESIS,AISNE,2306,la ferte chevresis
02460,LA FERTE MILON,AISNE,2307,la ferte milon
02450,FESMY-LE-SART,AISNE,2308,fesmy-le-sart
02840,FESTIEUX,AISNE,2309,festieux
02110,FIEULAINE,AISNE,2310,fieulaine
02000,FILAIN,AISNE,2311,filain
02260,LA FLAMENGRIE,AISNE,2312,la flamengrie
02120,FLAVIGNY LE GRAND ET BEAU,AISNE,2313,flavigny le grand et beau
02520,FLAVY LE MARTEL,AISNE,2315,flavy le martel
02600,FLEURY,AISNE,2316,fleury
02590,FLUQUIERES,AISNE,2317,fluquieres
02670,FOLEMBRAY,AISNE,2318,folembray
02110,FONSOMMES,AISNE,2319,fonsommes
02680,FONTAINE LES CLERCS,AISNE,2320,fontaine les clercs
02140,FONTAINE LES VERVINS,AISNE,2321,fontaine les vervins
02110,FONTAINE NOTRE DAME,AISNE,2322,fontaine notre dame
02110,FONTAINE UTERTE,AISNE,2323,fontaine uterte
02170,FONTENELLE,AISNE,2324,fontenelle
02540,FONTENELLE EN BRIE,AISNE,2325,fontenelle en brie
02290,FONTENOY,AISNE,2326,fontenoy
02590,FORESTE,AISNE,2327,foreste
02650,FOSSOY,AISNE,2328,fossoy
02870,FOURDRAIN,AISNE,2329,fourdrain
02760,FRANCILLY SELENCY,AISNE,2330,francilly selency
02140,FRANQUEVILLE,AISNE,2331,franqueville
02130,FRESNES EN TARDENOIS,AISNE,2332,fresnes en tardenois
02380,FRESNES,AISNE,2333,fresnes
02230,FRESNOY LE GRAND,AISNE,2334,fresnoy le grand
02800,FRESSANCOURT,AISNE,2335,fressancourt
02700,FRIERES FAILLOUEL,AISNE,2336,frieres faillouel
02260,FROIDESTREES,AISNE,2337,froidestrees
02270,FROIDMONT COHARTILLE,AISNE,2338,froidmont cohartille
02810,GANDELU,AISNE,2339,gandelu
02430,GAUCHY,AISNE,2340,gauchy
02140,GERCY,AISNE,2341,gercy
02260,GERGNY,AISNE,2342,gergny
02590,GERMAINE,AISNE,2343,germaine
02160,GERNICOURT,AISNE,2344,gernicourt
02440,GIBERCOURT,AISNE,2345,gibercourt
02350,GIZY,AISNE,2346,gizy
02400,GLAND,AISNE,2347,gland
02160,GLENNES,AISNE,2348,glennes
02820,GOUDELANCOURT LES BERRIEU,AISNE,2349,goudelancourt les berrieu
02350,GOUDELANCOURT LES PIERREP,AISNE,2350,goudelancourt les pierrep
02130,GOUSSANCOURT,AISNE,2351,goussancourt
02420,GOUY,AISNE,2352,gouy
02350,GRANDLUP ET FAY,AISNE,2353,grandlup et fay
02360,GRANDRIEUX,AISNE,2354,grandrieux
02100,GRICOURT,AISNE,2355,gricourt
02210,GRISOLLES,AISNE,2356,grisolles
02140,GRONARD,AISNE,2357,gronard
02110,GROUGIS,AISNE,2358,grougis
02680,GRUGIES,AISNE,2359,grugies
02190,GUIGNICOURT,AISNE,2360,guignicourt
02120,GUISE,AISNE,2361,guise
02300,GUIVRY,AISNE,2362,guivry
02300,GUNY,AISNE,2363,guny
02160,GUYENCOURT,AISNE,2364,guyencourt
02510,HANNAPES,AISNE,2366,hannapes
02480,HAPPENCOURT,AISNE,2367,happencourt
02600,HARAMONT,AISNE,2368,haramont
02140,HARCIGNY,AISNE,2369,harcigny
02420,HARGICOURT,AISNE,2370,hargicourt
02100,HARLY,AISNE,2371,harly
02210,HARTENNES ET TAUX,AISNE,2372,hartennes et taux
02140,HARY,AISNE,2373,hary
02420,LE HAUCOURT,AISNE,2374,le haucourt
02810,HAUTEVESNES,AISNE,2375,hautevesnes
02120,HAUTEVILLE,AISNE,2376,hauteville
02140,HAUTION,AISNE,2377,haution
02500,LA HERIE,AISNE,2378,la herie
02120,LE HERIE LA VIEVILLE,AISNE,2379,le herie la vieville
02440,HINACOURT,AISNE,2380,hinacourt
02500,HIRSON,AISNE,2381,hirson
02760,HOLNON,AISNE,2382,holnon
02720,HOMBLIERES,AISNE,2383,homblieres
02140,HOURY,AISNE,2384,houry
02250,HOUSSET,AISNE,2385,housset
02510,IRON,AISNE,2386,iron
02240,ITANCOURT,AISNE,2387,itancourt
02360,IVIERS,AISNE,2388,iviers
02850,JAULGONNE,AISNE,2389,jaulgonne
02490,JEANCOURT,AISNE,2390,jeancourt
02140,JEANTES,AISNE,2391,jeantes
02420,JONCOURT,AISNE,2392,joncourt
02220,JOUAIGNES,AISNE,2393,jouaignes
02370,JOUY,AISNE,2394,jouy
02380,JUMENCOURT,AISNE,2395,jumencourt
02160,JUMIGNY,AISNE,2396,jumigny
02480,JUSSY,AISNE,2397,jussy
02880,JUVIGNY,AISNE,2398,juvigny
02190,JUVINCOURT ET DAMARY,AISNE,2399,juvincourt et damary
02880,LAFFAUX,AISNE,2400,laffaux
02140,LAIGNY,AISNE,2401,laigny
02590,LANCHY,AISNE,2402,lanchy
02120,LANDIFAY ET BERTAIGNEMONT,AISNE,2403,landifay et bertaignemont
02140,LANDOUZY LA COUR,AISNE,2404,landouzy la cour
02140,LANDOUZY LA VILLE,AISNE,2405,landouzy la ville
02380,LANDRICOURT,AISNE,2406,landricourt
02000,LANISCOURT,AISNE,2407,laniscourt
02000,LAON,AISNE,2408,laon
02150,LAPPION,AISNE,2409,lappion
02600,LARGNY SUR AUTOMNE,AISNE,2410,largny sur automne
02210,LATILLY,AISNE,2411,latilly
02210,LAUNOY,AISNE,2412,launoy
02860,LAVAL EN LAONNOIS,AISNE,2413,laval en laonnois
02450,LAVAQUERESSE,AISNE,2414,lavaqueresse
02600,LAVERSINE,AISNE,2415,laversine
02140,LEME,AISNE,2416,leme
02420,LEMPIRE,AISNE,2417,lempire
02260,LERZY,AISNE,2418,lerzy
02170,LESCHELLES,AISNE,2419,leschelles
02100,LESDINS,AISNE,2420,lesdins
02220,LESGES,AISNE,2421,lesges
02120,LESQUIELLES ST GERMAIN,AISNE,2422,lesquielles st germain
02380,LEUILLY SOUS COUCY,AISNE,2423,leuilly sous coucy
02880,LEURY,AISNE,2424,leury
02500,LEUZE,AISNE,2425,leuze
02420,LEVERGIES,AISNE,2426,levergies
02220,LHUYS,AISNE,2427,lhuys
02810,LICY CLIGNON,AISNE,2428,licy clignon
02860,LIERVAL,AISNE,2429,lierval
02350,LIESSE NOTRE DAME,AISNE,2430,liesse notre dame
02700,LIEZ,AISNE,2431,liez
02220,LIME,AISNE,2432,lime
02340,LISLET,AISNE,2433,lislet
02320,LIZY,AISNE,2434,lizy
02500,LOGNY LES AUBENTON,AISNE,2435,logny les aubenton
02300,LOMBRAY,AISNE,2436,lombray
02120,LONGCHAMPS,AISNE,2437,longchamps
02600,LONGPONT,AISNE,2438,longpont
02160,LONGUEVAL BARBONVAL,AISNE,2439,longueval barbonval
02190,LOR,AISNE,2440,lor
02600,LOUATRE,AISNE,2441,louatre
02130,LOUPEIGNE,AISNE,2442,loupeigne
02400,LUCY LE BOCAGE,AISNE,2443,lucy le bocage
02140,LUGNY,AISNE,2444,lugny
02500,LUZOIR,AISNE,2445,luzoir
02440,LY FONTAINE,AISNE,2446,ly fontaine
02220,MAAST ET VIOLAINE,AISNE,2447,maast et violaine
02350,MACHECOURT,AISNE,2448,machecourt
02470,MACOGNY,AISNE,2449,macogny
02120,MACQUIGNY,AISNE,2450,macquigny
02420,MAGNY LA FOSSE,AISNE,2451,magny la fosse
02490,MAISSEMY,AISNE,2452,maissemy
02160,MAIZY,AISNE,2453,maizy
02190,LA MALMAISON,AISNE,2454,la malmaison
02120,MALZY,AISNE,2455,malzy
02300,MANICAMP,AISNE,2456,manicamp
02350,MARCHAIS,AISNE,2457,marchais
02540,MARCHAIS EN BRIE,AISNE,2458,marchais en brie
02720,MARCY,AISNE,2459,marcy
02250,MARCY SOUS MARLE,AISNE,2460,marcy sous marle
02300,MAREST DAMPCOURT,AISNE,2461,marest dampcourt
02130,MAREUIL EN DOLE,AISNE,2462,mareuil en dole
02140,MARFONTAINE,AISNE,2463,marfontaine
02880,MARGIVAL,AISNE,2464,margival
02810,MARIGNY EN ORXOIS,AISNE,2465,marigny en orxois
02470,MARIZY STE GENEVIEVE,AISNE,2466,marizy ste genevieve
02470,MARIZY ST MARD,AISNE,2467,marizy st mard
02250,MARLE,AISNE,2468,marle
02120,MARLY GOMONT,AISNE,2469,marly gomont
02500,MARTIGNY,AISNE,2470,martigny
02860,MARTIGNY COURPIERRE,AISNE,2471,martigny courpierre
02820,MAUREGNY EN HAYE,AISNE,2472,mauregny en haye
02800,MAYOT,AISNE,2473,mayot
02700,MENNESSIS,AISNE,2474,mennessis
02190,MENNEVILLE,AISNE,2475,menneville
02630,MENNEVRET,AISNE,2476,mennevret
02200,MERCIN ET VAUX,AISNE,2477,mercin et vaux
02000,MERLIEUX ET FOUQUEROLLES,AISNE,2478,merlieux et fouquerolles
02160,MERVAL,AISNE,2479,merval
02270,MESBRECOURT RICHECOURT,AISNE,2480,mesbrecourt richecourt
02720,MESNIL ST LAURENT,AISNE,2481,mesnil st laurent
02160,MEURIVAL,AISNE,2482,meurival
02240,MEZIERES SUR OISE,AISNE,2483,mezieres sur oise
02650,MEZY MOULINS,AISNE,2484,mezy moulins
02200,MISSY AUX BOIS,AISNE,2485,missy aux bois
02350,MISSY LES PIERREPONT,AISNE,2486,missy les pierrepont
02880,MISSY SUR AISNE,AISNE,2487,missy sur aisne
02110,MOLAIN,AISNE,2488,molain
02000,MOLINCHART,AISNE,2489,molinchart
02000,MONAMPTEUIL,AISNE,2490,monampteuil
02270,MONCEAU LE NEUF ET FAUCOU,AISNE,2491,monceau le neuf et faucou
02270,MONCEAU LES LEUPS,AISNE,2492,monceau les leups
02840,MONCEAU LE WAAST,AISNE,2493,monceau le waast
02120,MONCEAU SUR OISE,AISNE,2494,monceau sur oise
02500,MONDREPUIS,AISNE,2495,mondrepuis
02470,MONNES,AISNE,2496,monnes
02000,MONS EN LAONNOIS,AISNE,2497,mons en laonnois
02820,MONTAIGU,AISNE,2498,montaigu
02000,MONTBAVIN,AISNE,2499,montbavin
02110,MONTBREHAIN,AISNE,2500,montbrehain
02860,MONTCHALONS,AISNE,2501,montchalons
02340,MONTCORNET,AISNE,2502,montcornet
02390,MONT D ORIGNY,AISNE,2503,mont d origny
02440,MONTESCOURT LIZEROL,AISNE,2504,montescourt lizerol
02540,MONTFAUCON,AISNE,2505,montfaucon
02600,MONTGOBERT,AISNE,2506,montgobert
02210,MONTGRU ST HILAIRE,AISNE,2507,montgru st hilaire
02860,MONTHENAULT,AISNE,2508,monthenault
02400,MONTHIERS,AISNE,2509,monthiers
02330,MONTHUREL,AISNE,2510,monthurel
02110,MONTIGNY EN ARROUAISE,AISNE,2511,montigny en arrouaise
02810,MONTIGNY L ALLIER,AISNE,2512,montigny l allier
02250,MONTIGNY LE FRANC,AISNE,2513,montigny le franc
02290,MONTIGNY LENGRAIN,AISNE,2514,montigny lengrain
02330,MONTIGNY LES CONDE,AISNE,2515,montigny les conde
02250,MONTIGNY SOUS MARLE,AISNE,2516,montigny sous marle
02270,MONTIGNY SUR CRECY,AISNE,2517,montigny sur crecy
02330,MONTLEVON,AISNE,2518,montlevon
02340,MONTLOUE,AISNE,2519,montloue
02220,MONT NOTRE DAME,AISNE,2520,mont notre dame
02310,MONTREUIL AUX LIONS,AISNE,2521,montreuil aux lions
02360,MONT ST JEAN,AISNE,2522,mont st jean
02220,MONT ST MARTIN,AISNE,2523,mont st martin
02400,MONT ST PERE,AISNE,2524,mont st pere
02100,MORCOURT,AISNE,2525,morcourt
02360,MORGNY EN THIERACHE,AISNE,2526,morgny en thierache
02290,MORSAIN,AISNE,2527,morsain
02600,MORTEFONTAINE,AISNE,2528,mortefontaine
02270,MORTIERS,AISNE,2529,mortiers
02160,MOULINS,AISNE,2530,moulins
02160,MOUSSY VERNEUIL,AISNE,2531,moussy verneuil
02610,MOY DE L AISNE,AISNE,2532,moy de l aisne
02210,MURET ET CROUTTES,AISNE,2533,muret et crouttes
02160,MUSCOURT,AISNE,2534,muscourt
02140,NAMPCELLES LA COUR,AISNE,2535,nampcelles la cour
02200,NAMPTEUIL SOUS MURET,AISNE,2536,nampteuil sous muret
02880,NANTEUIL LA FOSSE,AISNE,2537,nanteuil la fosse
02210,NANTEUIL NOTRE DAME,AISNE,2538,nanteuil notre dame
02420,NAUROY,AISNE,2539,nauroy
02400,NESLES LA MONTAGNE,AISNE,2540,nesles la montagne
02190,NEUFCHATEL SUR AISNE,AISNE,2541,neufchatel sur aisne
02300,NEUFLIEUX,AISNE,2542,neuflieux
02470,NEUILLY ST FRONT,AISNE,2543,neuilly st front
02500,NEUVE MAISON,AISNE,2544,neuve maison
02250,LA NEUVILLE BOSMONT,AISNE,2545,la neuville bosmont
02300,LA NEUVILLE EN BEINE,AISNE,2546,la neuville en beine
02250,LA NEUVILLE HOUSSET,AISNE,2547,la neuville housset
02450,LA NEUVILLE LES DORENGT,AISNE,2548,la neuville les dorengt
02100,NEUVILLE ST AMAND,AISNE,2549,neuville st amand
02860,NEUVILLE SUR AILETTE,AISNE,2550,neuville sur ailette
02880,NEUVILLE SUR MARGIVAL,AISNE,2551,neuville sur margival
02390,NEUVILLETTE,AISNE,2552,neuvillette
02150,NIZY LE COMTE,AISNE,2553,nizy le comte
02400,NOGENTEL,AISNE,2554,nogentel
02310,NOGENT L ARTAUD,AISNE,2555,nogent l artaud
02340,NOIRCOURT,AISNE,2556,noircourt
02600,NOROY SUR OURCQ,AISNE,2557,noroy sur ourcq
02170,LE NOUVION EN THIERACHE,AISNE,2558,le nouvion en thierache
02270,NOUVION ET CATILLON,AISNE,2559,nouvion et catillon
02800,NOUVION LE COMTE,AISNE,2560,nouvion le comte
02860,NOUVION LE VINEUX,AISNE,2561,nouvion le vineux
02290,NOUVRON VINGRE,AISNE,2562,nouvron vingre
02120,NOYALES,AISNE,2563,noyales
02200,NOYANT ET ACONIN,AISNE,2564,noyant et aconin
02160,OEUILLY,AISNE,2565,oeuilly
02300,OGNES,AISNE,2566,ognes
02500,OHIS,AISNE,2567,ohis
02600,OIGNY EN VALOIS,AISNE,2568,oigny en valois
02450,OISY,AISNE,2569,oisy
02480,OLLEZY,AISNE,2570,ollezy
02100,OMISSY,AISNE,2571,omissy
02190,ORAINVILLE,AISNE,2572,orainville
02860,ORGEVAL,AISNE,2573,orgeval
02550,ORIGNY EN THIERACHE,AISNE,2574,origny en thierache
02390,ORIGNY STE BENOITE,AISNE,2575,origny ste benoite
02290,OSLY COURTIL,AISNE,2576,osly courtil
02370,OSTEL,AISNE,2577,ostel
02160,OULCHES LA VALLEE FOULON,AISNE,2578,oulches la vallee foulon
02210,OULCHY LA VILLE,AISNE,2579,oulchy la ville
02210,OULCHY LE CHATEAU,AISNE,2580,oulchy le chateau
02220,PAARS,AISNE,2581,paars
02160,PAISSY,AISNE,2582,paissy
02860,PANCY COURTECON,AISNE,2583,pancy courtecon
02260,PAPLEUX,AISNE,2584,papleux
02210,PARCY ET TIGNY,AISNE,2585,parcy et tigny
02360,PARFONDEVAL,AISNE,2586,parfondeval
02840,PARFONDRU,AISNE,2587,parfondru
02160,PARGNAN,AISNE,2588,pargnan
02000,PARGNY FILAIN,AISNE,2589,pargny filain
02330,PARGNY LA DHUYS,AISNE,2590,pargny la dhuys
02270,PARGNY LES BOIS,AISNE,2591,pargny les bois
02240,PARPEVILLE,AISNE,2592,parpeville
02200,PASLY,AISNE,2593,pasly
02470,PASSY EN VALOIS,AISNE,2594,passy en valois
02850,PASSY SUR MARNE,AISNE,2595,passy sur marne
02310,PAVANT,AISNE,2596,pavant
02160,PERLES,AISNE,2597,perles
02200,PERNANT,AISNE,2598,pernant
02300,PIERREMANDE,AISNE,2599,pierremande
02350,PIERREPONT,AISNE,2600,pierrepont
02190,PIGNICOURT,AISNE,2601,pignicourt
02320,PINON,AISNE,2602,pinon
02600,PISSELEUX,AISNE,2603,pisseleux
02480,PITHON,AISNE,2604,pithon
02240,PLEINE SELVE,AISNE,2605,pleine selve
02210,LE PLESSIER HULEU,AISNE,2606,le plessier huleu
02200,PLOISY,AISNE,2607,ploisy
02140,PLOMION,AISNE,2608,plomion
02860,PLOYART VAURSEINE,AISNE,2609,ployart vaurseine
02200,POMMIERS,AISNE,2610,pommiers
02270,PONT A BUCY,AISNE,2611,pont a bucy
02160,PONT ARCY,AISNE,2612,pont arcy
02160,PONTAVERT,AISNE,2613,pontavert
02490,PONTRU,AISNE,2614,pontru
02490,PONTRUET,AISNE,2615,pontruet
02380,PONT ST MARD,AISNE,2616,pont st mard
02270,POUILLY SUR SERRE,AISNE,2617,pouilly sur serre
